COUNTRY,QUARTER,Broad_Money,CPI,Consumption,External_Balance,FDI_Inflows,FX_Reserves,GDP,PPI,Investment,Credit_to_GDP_Gap,Property_Price,Credit_Total,Capital_Inflow,Exchange_Rate,Policy_Rate,Unemployment,Financial_Openness,t_bill_3m,t_note_10y,term_spread,real_interest_rate,dollar_index,brent_oil,wb_commodities,bdi_avg,epu_avg,vix_avg,Recession_BBQ,Growth_Momentum,Historical_Momentum,Real_Interest_Rate,Inflation_Volatility
Indonesia,2024-Q2,0.01462317210348707,0.67844746,0.04761904761904767,-0.06106870229007633,-0.3098159509202454,0,0.03858520900321549,NA,0,0.00496277915632759,0.12257117035698162,0.0037783375314861534,NA,16166.964226,6.25,NA,-0.17056256532669067,5.246190476,4.448730159,-0.797460317,2.058524174,122.8773794,84.68209677,168.6090456,1850,178.99373,13.98030769,0,-0.009554140127388533,0.019979269979269947,5.57155254,0.2009164240014429
Indonesia,2024-Q3,0.003325942350332678,-0.304027582,-0.005050505050505083,-0.008130081300813052,0.6311111111111112,0.0714285714285714,0.015479876160990669,NA,0.10679611650485432,-0.029629629629629672,-0.43604709670926844,-0.017565872020075313,NA,15791.826692,6.166666666666667,NA,-0.17056256532669067,4.99796875,3.9546875,-1.04328125,2.337329149,122.9345906,80.00507692,163.922493,1868.666667,211.1513923,17.06666667,0,0.03858520900321549,0.003281043089960245,6.470694248666667,0.5317190556287908
Indonesia,2024-Q4,0.022099447513812098,0.333249497,0.060913705583756306,0.12295081967213117,-0.21253405994550412,0.040000000000000036,0.0060975609756097615,NA,-0.07017543859649122,0.012722646310432628,-0.6122412562455389,0.0063856960408683605,NA,15803.956907,6,NA,-0.17056256532669067,4.400967742,4.275483871,-0.125483871,1.68165502,126.0080565,74.65609375,166.4513223,1246.333333,275.5797535,17.36323077,0,0.015479876160990669,0.011813775095361115,5.666750503,0.5153892823178069
Korea,2009-Q1,0.027972027972027913,0.722463897,0.004048582995951344,-0.10952380952380958,-0.3783783783783784,0.029850746268656803,-0.07774798927613946,-1.593666816,-0.279245283018868,0.013622291021671673,3.2550561797752815,0.022888283378746488,NA,1419.553877,2.1666666666666665,4.430464285714286,NA,0.211803279,2.736229508,2.52442623,0.395670494,102.3144133,44.52213115,102.0986338,1557,142.1355821,45,NA,NA,NA,1.4442027696666666,NA
Korea,2009-Q2,0.027210884353741527,0.95410119,-0.0040322580645161255,-0.3315508021390374,0.2850241545893719,0.12077294685990347,0.058139534883721034,0.056207405,0.38743455497382207,0.014660965180207652,0.4533931872194348,0.019712306872669227,NA,1282.458281,2,4.357392857142857,NA,0.17031746,3.320793651,3.15047619,1.11073764,98.12080156,58.87746032,111.73483,3012.333333,108.0282212,33.01571429,NA,-0.07774798927613946,NA,1.04589881,NA
Korea,2009-Q3,0.019867549668874274,0.563392602,0.004048582995951344,-0.26239999999999997,-0.6755639097744361,0.09482758620689657,0.024725274725274637,1.123516607,0.12264150943396235,0.0066225165562914245,-0.16627301356589153,0.006269592476489061,NA,1239.386769,2,3.981535714285714,NA,0.15984375,3.5178125,3.35796875,1.766690228,94.58290625,68.13796875,119.4202479,2663.666667,105.7012242,25.48625,NA,0.058139534883721034,-0.07774798927613946,1.436607398,0.5331063501581392
Korea,2009-Q4,0.01948051948051943,0.147076848,0.048387096774193505,0.5184381778741864,2.962920046349942,0.06299212598425208,0.0536193029490617,-0.152767169,0.008403361344537785,-0.0035885167464114742,-0.38568263538299496,-0.008307372793354029,NA,1167.839375,2,3.6960357142857143,NA,0.060483871,3.464032258,3.403548387,-1.441096797,92.11604262,74.56578125,130.7336287,3331.666667,100.3746748,23.071875,NA,0.024725274725274637,-0.009804227196209214,1.852923152,0.3400110371865827
Korea,2010-Q1,0.02547770700636942,1.290559453,0.01538461538461533,-0.7692857142857144,-0.3421052631578947,0.007407407407407307,-0.05597964376590325,1.161415954,-0.08333333333333337,-0.01200480192076836,-0.8277166844034528,0.005235602094240788,NA,1143.634708,2,5.3415,NA,0.109836066,3.717868852,3.608032787,-2.243036996,93.10724737,76.41803279,139.3057423,2861.333333,116.2115084,20.14967213,NA,0.0536193029490617,0.0017056067776187362,0.709440547,0.4938613634933302
Korea,2010-Q2,0.024844720496894457,0.639201777,-0.02651515151515149,3.086687306501548,0.2933333333333332,0.007352941176470562,0.06199460916442057,1.708373436,0.1454545454545455,-0.0030376670716889542,-3.011667810569664,-0.0026041666666666297,NA,1167.312174,2,3.971107142857143,NA,0.14828125,3.4925,3.34421875,-1.629012175,94.71885156,78.48920635,142.4782039,3279.333333,132.1134302,26.39142857,NA,-0.05597964376590325,0.04549470418601912,1.360798223,0.47274409065590894
Korea,2010-Q3,0,0.76991596,0.0038910505836575737,-0.20454545454545459,-0.7539518900343642,0.058394160583941535,0.002538071065989911,1.003751394,0.015873015873015817,-0.00426569165143198,-2.1325486182190376,-0.002088772845952991,NA,1182.457421,2.25,3.5804285714285715,NA,0.15484375,2.78453125,2.6296875,-1.048245672,93.63393906,76.8234375,141.3069078,2375.333333,135.4562071,24.28359375,NA,0.06199460916442057,0.007454977969477694,1.48008404,0.4699371092357739
Korea,2010-Q4,0.0060606060606061,0.49808223,0.050387596899224896,0.48571428571428577,4.055865921787709,0.006896551724137945,0.05822784810126591,1.398648196,0.0390625,-0.009791921664626613,1.3125470703419189,-0.016745159602302384,NA,1133.192216,2.4166666666666665,3.4964642857142856,NA,0.139516129,2.878387097,2.738870968,-1.09016152,90.64960656,86.54,158.4780341,2183.333333,131.3369496,19.3184375,NA,0.002538071065989911,0.019878089449193004,1.9185844366666664,0.34571798704648815
Korea,2011-Q1,0.012048192771084265,1.883025997,0.011070110701107083,-0.4358974358974359,-0.35635359116022103,0.023972602739726012,-0.06459330143540665,3.204197466,-0.15037593984962405,0.001854140914709479,-0.36064612779261385,0.009579563597658325,NA,1119.029009,2.8333333333333335,4.6338928571428575,NA,0.126774194,3.457419355,3.330645161,-2.021533532,89.28980161,105.4496774,178.6487898,1296,114.5145878,18.61483871,NA,0.05822784810126591,0.0028510121548357414,0.9503073363333334,0.6334479973019
Korea,2011-Q2,0.005952380952380931,0.778475929,-0.029197080291970767,-0.2102272727272727,0.24034334763948495,0.02006688963210701,0.04603580562659837,1.79696243,0.23893805309734506,0.006785934608266375,-1.6950896495517522,0.0073800738007381295,0.05927336800279637,1083.573604,3.0833333333333335,3.703678571428571,NA,0.045238095,3.201428571,3.156190476,-3.30093673,86.93641875,117.012459,188.6956517,1387.333333,113.2589522,17.48238095,NA,-0.06459330143540665,0.040920176110558794,2.3048574043333336,0.6143900444895866
Korea,2011-Q3,0.023668639053254337,1.093887341,0,1.3453237410071943,-0.46366782006920415,-0.003278688524590123,-0.004889975550122272,0.194741967,-0.09999999999999998,0.015931372549019773,1.9006302213102741,0.013605442176870763,NA,1085.549941,3.25,3.4218214285714286,NA,0.025,2.41421875,2.38921875,-3.6908329,87.64447344,113.2350794,183.9158914,1594,188.890021,30.58359375,NA,0.04603580562659837,-0.0012757940893836084,2.1561126589999997,0.5981867479040931
Korea,2011-Q4,0.011560693641618602,0.159157643,0.03759398496240607,0.3312883435582823,0.935483870967742,0.009868421052631637,0.051597051597051635,-0.181823882,0.031746031746031855,-6.031363088059294e-4,0.47430650295588905,0.0010325245224573898,NA,1144.704141,3.25,3.2825357142857143,NA,0.014754098,2.046721311,2.031967213,-3.33050163,91.37396557,109.4208065,175.0322801,1849.666667,179.5942237,29.93952381,NA,-0.004889975550122272,0.013223450764152545,3.090842357,0.7171268994833913
Korea,2012-Q1,0.017142857142857126,0.950117891,0.018115942028985588,-0.6373271889400922,-0.907,0.02931596091205213,-0.06308411214953269,1.099211708,-0.09230769230769231,0.002414001207000638,-0.07838097196517935,0.010314595152140171,NA,1131.292028,3.25,4.188928571428572,NA,0.070645161,2.04,1.969354839,-2.759294859,90.69970968,118.7106452,181.3353643,788,143.577044,18.20403226,NA,0.051597051597051635,-0.007815823786310183,2.299882109,0.4115527344000317
Korea,2012-Q2,0.011235955056179803,0.207328271,-0.03558718861209964,1.210927573062262,13.480286738351255,-0.009493670886076,0.04738154613466339,-0.173961666,0.11864406779661008,0.0066225165562914245,-0.5554646536015767,0.009188361408881907,NA,1153.732974,3.25,3.5325357142857143,NA,0.08828125,1.82578125,1.7375,-1.800044337,92.39792656,107.7498333,171.8185464,1027.333333,158.4605469,20.03571429,NA,-0.06308411214953269,0.03091429389117591,3.042671729,0.48819831955309745
